nodeID,workerID,start_time,stop_time,task,return_code,file_path
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626375.7219713,1673626378.3847141,processing,0,Sphmag03G077200.1
h36n13,Worker-5968cd29-9869-4f02-8b27-fe8586d59611,1673626362.4189327,1673626368.5145369,preprocessing,0,Sphmag16G089500.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626375.3467867,1673626378.4783204,processing,0,Sphmag05G019900.1
h36n12,Worker-f40d3781-71ee-40b8-a112-c6bc57fa3bff,1673626363.8218718,1673626368.5668635,preprocessing,0,Sphmag14G006400.1
h36n12,Worker-ed3f74b9-1ebf-4bd4-a2dc-7af9f72bfec1,1673626357.8903127,1673626368.7177846,preprocessing,0,Sphmag05G043900.1
h36n13,Worker-37a6c7e3-5859-4faf-87cf-3ac9709dd9cf,1673626358.5547514,1673626368.8571615,preprocessing,0,Sphmag07G002600.1
h36n13,Worker-5c951174-ed38-4a3f-8f43-882677bb851e,1673626363.9671867,1673626369.034215,preprocessing,0,Sphmag19G017100.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626369.61445,1673626379.0248225,processing,0,Sphmag07G090200.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626375.0562289,1673626379.1885142,processing,0,Sphmag03G134300.1
h36n12,Worker-e3390aa7-ea82-4de1-9ad3-7da516f59106,1673626358.5840816,1673626369.4070022,preprocessing,0,Sphmag19G061900.1
h36n12,Worker-3dae3197-7a2f-4faf-bed0-3a40a6131b11,1673626357.2482922,1673626369.6479557,preprocessing,0,Sphmag07G073400.1
h36n13,Worker-3739cfad-ace5-416c-a032-79ffb3f38b5f,1673626363.8096807,1673626369.9798172,preprocessing,0,Sphmag06G064400.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626375.9300985,1673626380.035315,processing,0,Sphmag10G062900.1
h36n12,Worker-083618c2-eb4f-48eb-b6f1-c0d9064305ea,1673626363.1114802,1673626370.273075,preprocessing,0,Sphmag17G026900.1
h36n13,Worker-28bb8b40-ecb2-48bd-badb-2f4e4144d682,1673626362.911002,1673626370.7925656,preprocessing,0,Sphmag05G040600.1
h36n12,Worker-499e4ccc-f916-4e15-b068-723fc71faca3,1673626359.3232195,1673626370.8135686,preprocessing,0,Sphmag03G013900.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626372.9049716,1673626380.8448339,processing,0,Sphmag19G070700.1
h36n12,Worker-0fc57a02-2983-4ac6-8e6d-3d5266abe976,1673626365.9278812,1673626370.9293854,preprocessing,0,Sphmag16G018700.1
h36n12,Worker-d9eda4bf-0aa1-4ae7-8f94-bfcca44039b9,1673626358.8638973,1673626371.3140326,preprocessing,0,Sphmag12G105600.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626378.459354,1673626381.245813,processing,0,Sphmag13G024000.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626375.226302,1673626381.6023839,processing,0,Sphmag13G112500.1
h36n13,Worker-13ce5b4f-b334-4a3f-ac04-292125d9034c,1673626365.6572247,1673626371.820992,preprocessing,0,Sphmag03G045300.1
h36n12,Worker-a70a4468-1696-4ebc-ac8f-59a0f7743f67,1673626367.317672,1673626371.8641634,preprocessing,0,Sphmag03G094100.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626378.5596917,1673626381.819498,processing,0,Sphmag07G069600.1
h36n13,Worker-4a9c0ae8-3951-4952-84c5-f2b7fdd04ac8,1673626363.9435468,1673626371.916234,preprocessing,0,Sphmag14G103600.1
h36n12,Worker-8880ecf0-027e-48db-93d8-a78e4aeb8a58,1673626365.5911279,1673626371.9324431,preprocessing,0,Sphmag01G093000.1
h36n12,Worker-25a5d660-2734-43fe-a30c-c24a3f48c7f5,1673626364.849293,1673626371.9904778,preprocessing,0,Sphmag08G055000.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626377.572648,1673626382.1954982,processing,0,Sphmag15G094800.1
h36n13,Worker-bded9027-d692-4e62-86ac-b58d95c9d5b7,1673626366.2925773,1673626372.2833211,preprocessing,0,Sphmag18G058600.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626377.5434601,1673626382.2260904,processing,0,Sphmag07G017400.1
h36n13,Worker-f12de370-7c82-4d7c-b6e9-1329a0add584,1673626365.1350813,1673626372.342203,preprocessing,0,Sphmag09G004400.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626379.2609277,1673626382.5388432,processing,0,Sphmag05G012900.1
h36n12,Worker-690fc01a-e788-4637-a3a7-93286aaa1e62,1673626368.5727928,1673626372.8533077,preprocessing,0,Sphmag02G191000.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626377.203774,1673626382.8446681,processing,0,Sphmag07G090500.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626376.7555277,1673626383.0495322,processing,0,Sphmag05G003200.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626380.112905,1673626383.3386323,processing,0,Sphmag10G091500.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626377.6478367,1673626384.102815,processing,0,Sphmag15G030400.1
h36n13,Worker-90c2eea4-e167-409d-bfa7-8e616c8021c0,1673626368.817148,1673626374.2649984,preprocessing,0,Sphmag05G005800.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626380.9333215,1673626384.3159397,processing,0,Sphmag19G026000.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626381.6820679,1673626384.425691,processing,0,Sphmag11G115800.1
h36n12,Worker-bd77031a-0063-413b-b530-469ae2fe359e,1673626364.0864217,1673626374.7981007,preprocessing,0,Sphmag03G056700.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626381.3320756,1673626384.7818642,processing,0,Sphmag06G062700.1
h36n12,Worker-7c747fed-fb35-4e84-944e-4543c650cef5,1673626368.3092325,1673626374.9209425,preprocessing,0,Sphmag08G074900.1
h36n13,Worker-96662329-4541-448d-8b33-753ca0111f1d,1673626364.5438385,1673626375.1783442,preprocessing,0,Sphmag13G105700.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626381.9196153,1673626385.193517,processing,0,Sphmag02G082800.1
h36n13,Worker-5513d8d4-5d15-4bdd-8e51-a4d707aed9a6,1673626365.2469661,1673626375.2702556,preprocessing,0,Sphmag14G029200.1
h36n13,Worker-5b16bb8c-f27f-4339-a5e6-bd0e6749dc0a,1673626363.8558986,1673626375.2839956,preprocessing,0,Sphmag19G021700.1
h36n13,Worker-7c6bc4a7-ed69-44e8-94e1-4706eaaed715,1673626369.0172641,1673626375.6809144,preprocessing,0,Sphmag02G144000.1
h36n12,Worker-5a2f219b-6d3e-45cf-ba4e-d42ac4aa5f8a,1673626369.9239533,1673626375.687407,preprocessing,0,Sphmag10G036800.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626382.3030825,1673626385.969558,processing,0,Sphmag11G075600.1
h36n12,Worker-22f157f9-5af6-4ba5-814f-bf094a713233,1673626368.0233982,1673626376.3100843,preprocessing,0,Sphmag05G058800.1
h36n13,Worker-14da6346-a2c8-45bc-998a-14374b97e1c6,1673626369.3527477,1673626376.3295805,preprocessing,0,Sphmag13G089000.1
h36n13,Worker-a4e32748-6f7c-4565-988b-57b3c19ab229,1673626370.6359,1673626376.7036953,preprocessing,0,Sphmag12G017400.1
h36n12,Worker-7a822f8a-036a-4995-a619-bfb377779e2e,1673626367.7304275,1673626376.9411323,preprocessing,0,Sphmag19G037000.1
h36n12,Worker-5e31c79d-c153-4b17-8a60-7a8be840ca48,1673626370.9131887,1673626377.099206,preprocessing,0,Sphmag11G009200.1
h36n13,Worker-2c3545f4-ca6b-4578-8da4-2853cec6e80f,1673626370.005387,1673626377.1685538,preprocessing,0,Sphmag01G100700.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626379.1073146,1673626387.1714888,processing,0,Sphmag18G064200.1
h36n13,Worker-2395a461-7c7d-41cc-a96d-c3534013c08a,1673626366.6711428,1673626377.2609582,preprocessing,0,Sphmag14G014600.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626382.264386,1673626387.398829,processing,0,Sphmag06G077700.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626384.1734698,1673626387.379114,processing,0,Sphmag05G018900.1
h36n13,Worker-14589dfc-7e89-4a53-8923-8398e3691ced,1673626369.8824708,1673626377.6718457,preprocessing,0,Sphmag06G142800.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626383.1192253,1673626387.644602,processing,0,Sphmag06G136400.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626384.4936304,1673626387.7475657,processing,0,Sphmag01G185100.1
h36n13,Worker-4832df1e-6c37-4233-861e-4e3a445e4fba,1673626372.4883683,1673626377.8692288,preprocessing,0,Sphmag04G031400.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626383.4140012,1673626387.939462,processing,0,Sphmag18G016300.1
h36n12,Worker-b1f47481-458f-43bc-9bf7-7853afe884de,1673626371.787966,1673626378.286652,preprocessing,0,Sphmag08G036900.1
h36n13,Worker-05d9a649-2b99-4c4f-80e7-590e8f405ad1,1673626372.3168325,1673626378.6318445,preprocessing,0,Sphmag01G163500.1
h36n12,Worker-a7db87ea-e7a7-4647-8e4c-b716d5389516,1673626371.2926173,1673626378.6822286,preprocessing,0,Sphmag13G118800.1
h36n12,Worker-94224e31-1055-4a1d-94e7-339de42a72f5,1673626374.7251873,1673626378.6885474,preprocessing,0,Sphmag11G003400.1
h36n12,Worker-02860a1f-0848-499a-8323-2c5db35a7dfa,1673626373.9449692,1673626378.8515062,preprocessing,0,Sphmag10G049300.1
h36n13,Worker-c7fcf421-c040-45f9-a1cf-5e20758ac21e,1673626372.0341456,1673626378.8920014,preprocessing,0,Sphmag17G012700.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626384.3899372,1673626389.0767257,processing,0,Sphmag14G091600.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626382.6098044,1673626389.169124,processing,0,Sphmag06G142700.1
h36n12,Worker-8d161639-d8af-4ca0-a125-ccd3595c3d34,1673626373.3981757,1673626379.2665172,preprocessing,0,Sphmag08G073200.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626386.0393317,1673626389.3725748,processing,0,Sphmag12G112800.1
h36n12,Worker-ae222e26-8023-46b3-b32e-b7d73b80c4be,1673626368.2794232,1673626379.4517622,preprocessing,0,Sphmag10G015300.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626385.2703907,1673626389.409672,processing,0,Sphmag10G048700.1
h36n13,Worker-0dc23e0a-fc3b-4e99-b5cd-4983c5a78043,1673626373.7484498,1673626380.131722,preprocessing,0,Sphmag02G166200.1
h36n12,Worker-b11df8e0-9be6-4b23-9fc7-b944abcb2b77,1673626374.8671427,1673626380.1887555,preprocessing,0,Sphmag16G002600.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626384.8771057,1673626390.6693022,processing,0,Sphmag10G042600.1
h36n12,Worker-2009e77a-bfb0-46d2-a6da-aa13666eca6f,1673626370.599423,1673626380.791319,preprocessing,0,Sphmag13G086300.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626387.7147884,1673626390.9653175,processing,0,Sphmag01G031100.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626382.9240012,1673626391.082084,processing,0,Sphmag10G083500.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626387.2590117,1673626391.1531088,processing,0,Sphmag06G062800.1
h36n12,Worker-af5f284c-b39e-4348-b45d-93b21884cc39,1673626370.4294717,1673626381.4618227,preprocessing,0,Sphmag05G109000.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626388.0262861,1673626391.4626281,processing,0,Sphmag03G010100.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626387.486639,1673626391.503029,processing,0,Sphmag02G149100.1
h36n13,Worker-65eb44b8-30a6-457a-8c7e-63e02b218d6b,1673626374.3695521,1673626382.18961,preprocessing,0,Sphmag04G008800.1
h36n13,Worker-8b3a33c1-6815-4195-9e3d-2845a6a8811c,1673626375.3118603,1673626382.5313568,preprocessing,0,Sphmag08G022700.1
h36n12,Worker-f33bfee1-330d-402a-b789-73225ec36602,1673626375.8510017,1673626382.5612879,preprocessing,0,Sphmag08G125800.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626389.4580352,1673626392.6181135,processing,0,Sphmag09G001400.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626389.4943612,1673626392.7162507,processing,0,Sphmag19G046800.1
h36n12,Worker-029a6a7e-9da1-45b5-bdf6-e8523ef3f8f1,1673626377.0754414,1673626382.815758,preprocessing,0,Sphmag08G095500.1
h36n13,Worker-5968cd29-9869-4f02-8b27-fe8586d59611,1673626378.5271742,1673626383.0201256,preprocessing,0,Sphmag15G076700.1
h36n13,Worker-c9622fe9-265f-4f47-80b3-13aae12cb603,1673626376.778542,1673626383.1488962,preprocessing,0,Sphmag11G110100.1
h36n13,Worker-6e6dd7a9-18bf-4fa5-b0a5-8fe8c0f907c0,1673626375.958361,1673626383.1559687,preprocessing,0,Sphmag01G192700.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626389.1460946,1673626393.1204283,processing,0,Sphmag03G037800.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626389.2436357,1673626393.1900024,processing,0,Sphmag18G076900.1
h36n12,Worker-583a6c3c-b41c-4ab2-91b2-933b9fbeb88f,1673626377.0791056,1673626383.3335476,preprocessing,0,Sphmag10G004100.1
h36n12,Worker-cd625b0b-c7e9-4771-9d26-f340312adcb9,1673626374.1800473,1673626383.48058,preprocessing,0,Sphmag08G008000.1
h36n12,Worker-f40d3781-71ee-40b8-a112-c6bc57fa3bff,1673626378.5792363,1673626383.8312297,preprocessing,0,Sphmag07G064500.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626391.0391905,1673626393.9833133,processing,0,Sphmag04G090800.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626387.8350403,1673626394.0929446,processing,0,Sphmag05G043900.1
h36n13,Worker-c225c59a-b61b-467f-a0f7-79b85d1e64e9,1673626375.3022892,1673626384.4242918,preprocessing,0,Sphmag01G163400.1
h36n13,Worker-d36f69b9-0783-4051-971c-ff2da02b9634,1673626374.8072886,1673626384.5472975,preprocessing,0,Sphmag02G098800.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626391.2237225,1673626394.5528374,processing,0,Sphmag15G093100.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626390.7594068,1673626394.754798,processing,0,Sphmag18G006800.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626391.5354893,1673626394.7959614,processing,0,Sphmag03G103800.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626391.577155,1673626394.8921149,processing,0,Sphmag08G142100.1
h36n13,Worker-7368a34a-eeb3-476e-9b6f-463ed84bd30d,1673626376.011543,1673626385.1523094,preprocessing,0,Sphmag11G110800.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626387.459527,1673626395.0938609,processing,0,Sphmag02G147300.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626391.1531615,1673626395.1601982,processing,0,Sphmag02G089200.1
h36n12,Worker-d9eda4bf-0aa1-4ae7-8f94-bfcca44039b9,1673626381.3262854,1673626385.3870022,preprocessing,0,Sphmag14G009900.1
h36n12,Worker-a70a4468-1696-4ebc-ac8f-59a0f7743f67,1673626381.8762782,1673626386.1398985,preprocessing,0,Sphmag14G083400.1
h36n13,Worker-5c951174-ed38-4a3f-8f43-882677bb851e,1673626379.0466418,1673626386.2033215,preprocessing,0,Sphmag09G075600.1
h36n12,Worker-0fc57a02-2983-4ac6-8e6d-3d5266abe976,1673626380.941869,1673626386.6852574,preprocessing,0,Sphmag15G106800.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626393.2672057,1673626396.6701298,processing,0,Sphmag03G076100.1
h36n12,Worker-3dae3197-7a2f-4faf-bed0-3a40a6131b11,1673626379.6612973,1673626386.7532964,preprocessing,0,Sphmag04G143000.1
h36n13,Worker-9db26d36-6fe3-47c5-8a09-a4310e0eda3d,1673626378.1057305,1673626386.8559763,preprocessing,0,Sphmag19G074900.1
h36n13,Worker-3739cfad-ace5-416c-a032-79ffb3f38b5f,1673626379.9918497,1673626387.1781082,preprocessing,0,Sphmag08G143800.1
h36n13,Worker-806b55f5-06e1-425a-8ed0-3fead0926045,1673626378.4391046,1673626387.419724,preprocessing,0,Sphmag05G088400.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626392.7931602,1673626397.3602388,processing,0,Sphmag12G076300.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626394.1787262,1673626397.4347353,processing,0,Sphmag03G109600.1
h36n12,Worker-25a5d660-2734-43fe-a30c-c24a3f48c7f5,1673626382.0027978,1673626387.6961842,preprocessing,0,Sphmag02G086000.1
h36n13,Worker-bded9027-d692-4e62-86ac-b58d95c9d5b7,1673626382.2960036,1673626387.8444023,preprocessing,0,Sphmag02G069600.1
h36n12,Worker-e3390aa7-ea82-4de1-9ad3-7da516f59106,1673626379.4203928,1673626387.854823,preprocessing,0,Sphmag04G000600.1
h36n13,Worker-13ce5b4f-b334-4a3f-ac04-292125d9034c,1673626381.8332253,1673626387.9002552,preprocessing,0,Sphmag11G091700.1
h36n13,Worker-f12de370-7c82-4d7c-b6e9-1329a0add584,1673626382.3544085,1673626387.9426162,preprocessing,0,Sphmag02G074200.1
h36n13,Worker-37a6c7e3-5859-4faf-87cf-3ac9709dd9cf,1673626378.8692515,1673626387.9597404,preprocessing,0,Sphmag18G002100.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626393.1900656,1673626397.9445992,processing,0,Sphmag10G018000.1
h36n12,Worker-ed3f74b9-1ebf-4bd4-a2dc-7af9f72bfec1,1673626378.730301,1673626388.110409,preprocessing,0,Sphmag18G059600.1
h36n12,Worker-083618c2-eb4f-48eb-b6f1-c0d9064305ea,1673626380.2866602,1673626388.1737247,preprocessing,0,Sphmag18G015100.1
h36n12,Worker-dc895be1-f4b3-4b8e-8c5b-dccc2bf297cc,1673626377.9408574,1673626388.472771,preprocessing,0,Sphmag08G072900.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626394.8697305,1673626398.6771379,processing,0,Sphmag16G037100.1
h36n12,Worker-8880ecf0-027e-48db-93d8-a78e4aeb8a58,1673626381.9446023,1673626388.9980597,preprocessing,0,Sphmag18G098100.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626394.9816802,1673626398.9124544,processing,0,Sphmag16G090100.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626395.1671207,1673626399.3464098,processing,0,Sphmag12G105600.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626396.7487237,1673626400.147288,processing,0,Sphmag07G088100.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626394.0865448,1673626400.16754,processing,0,Sphmag04G127500.1
h36n12,Worker-690fc01a-e788-4637-a3a7-93286aaa1e62,1673626382.865609,1673626390.248951,preprocessing,0,Sphmag08G121600.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626392.686388,1673626400.2567024,processing,0,Sphmag10G015300.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626394.8228493,1673626400.319102,processing,0,Sphmag11G117800.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626395.2422447,1673626400.371751,processing,0,Sphmag02G132500.1
h36n13,Worker-5513d8d4-5d15-4bdd-8e51-a4d707aed9a6,1673626385.2824345,1673626390.7925916,preprocessing,0,Sphmag10G086800.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626397.506593,1673626400.7878144,processing,0,Sphmag12G016300.1
h36n12,Worker-5a2f219b-6d3e-45cf-ba4e-d42ac4aa5f8a,1673626385.6998122,1673626390.9923022,preprocessing,0,Sphmag04G151300.1
h36n12,Worker-7c747fed-fb35-4e84-944e-4543c650cef5,1673626384.9332526,1673626391.0683126,preprocessing,0,Sphmag07G053800.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626394.6213417,1673626401.008586,processing,0,Sphmag03G139200.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626398.0158782,1673626401.3092585,processing,0,Sphmag16G018800.1
h36n13,Worker-28bb8b40-ecb2-48bd-badb-2f4e4144d682,1673626380.8052022,1673626391.4044778,preprocessing,0,Sphmag01G057100.1
h36n13,Worker-90c2eea4-e167-409d-bfa7-8e616c8021c0,1673626384.2773814,1673626391.5518517,preprocessing,0,Sphmag06G109500.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626397.4351687,1673626401.6198974,processing,0,Sphmag19G017100.1
h36n12,Worker-499e4ccc-f916-4e15-b068-723fc71faca3,1673626380.8266227,1673626391.862121,preprocessing,0,Sphmag01G089200.1
h36n12,Worker-bd77031a-0063-413b-b530-469ae2fe359e,1673626384.8104057,1673626391.9609668,preprocessing,0,Sphmag12G016500.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626399.0107808,1673626402.3502948,processing,0,Sphmag12G038900.1
h36n13,Worker-7c6bc4a7-ed69-44e8-94e1-4706eaaed715,1673626385.6933749,1673626392.5628524,preprocessing,0,Sphmag02G207200.1
h36n13,Worker-4a9c0ae8-3951-4952-84c5-f2b7fdd04ac8,1673626381.9287677,1673626393.031496,preprocessing,0,Sphmag02G183100.1
h36n12,Worker-22f157f9-5af6-4ba5-814f-bf094a713233,1673626386.3220544,1673626393.1898346,preprocessing,0,Sphmag07G118600.1
h36n13,Worker-2c3545f4-ca6b-4578-8da4-2853cec6e80f,1673626387.181409,1673626393.4473891,preprocessing,0,Sphmag01G041700.1
h36n13,Worker-14da6346-a2c8-45bc-998a-14374b97e1c6,1673626386.3420992,1673626393.5028262,preprocessing,0,Sphmag05G101800.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626400.3451335,1673626403.5538745,processing,0,Sphmag03G056700.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626400.2430956,1673626403.5985012,processing,0,Sphmag17G083000.1
h36n13,Worker-c7fcf421-c040-45f9-a1cf-5e20758ac21e,1673626388.904351,1673626393.698311,preprocessing,0,Sphmag17G055300.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626400.4603825,1673626403.834173,processing,0,Sphmag01G135400.1
h36n12,Worker-b1f47481-458f-43bc-9bf7-7853afe884de,1673626388.297363,1673626394.1212833,preprocessing,0,Sphmag17G107300.1
h36n12,Worker-8d161639-d8af-4ca0-a125-ccd3595c3d34,1673626389.2791214,1673626394.2243712,preprocessing,0,Sphmag02G050000.1
h36n12,Worker-5e31c79d-c153-4b17-8a60-7a8be840ca48,1673626387.111216,1673626394.3369424,preprocessing,0,Sphmag08G133400.1
h36n12,Worker-94224e31-1055-4a1d-94e7-339de42a72f5,1673626388.7023997,1673626394.3450472,preprocessing,0,Sphmag04G019100.1
h36n12,Worker-7a822f8a-036a-4995-a619-bfb377779e2e,1673626386.9538267,1673626394.750038,preprocessing,0,Sphmag13G122100.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626400.2270997,1673626404.754448,processing,0,Sphmag17G026900.1
h36n13,Worker-96662329-4541-448d-8b33-753ca0111f1d,1673626385.1908267,1673626394.9725115,preprocessing,0,Sphmag01G085800.1
h36n12,Worker-a7db87ea-e7a7-4647-8e4c-b716d5389516,1673626388.696023,1673626394.9980044,preprocessing,0,Sphmag01G047600.1
h36n13,Worker-5b16bb8c-f27f-4339-a5e6-bd0e6749dc0a,1673626385.295898,1673626395.2788727,preprocessing,0,Sphmag14G085100.1
h36n13,Worker-05d9a649-2b99-4c4f-80e7-590e8f405ad1,1673626388.6443846,1673626395.2887342,preprocessing,0,Sphmag15G068800.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626398.7509198,1673626405.418036,processing,0,Sphmag17G070000.1
h36n12,Worker-02860a1f-0848-499a-8323-2c5db35a7dfa,1673626388.8639052,1673626395.5147402,preprocessing,0,Sphmag01G019600.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626400.4977193,1673626405.5593648,processing,0,Sphmag14G103600.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626401.3786802,1673626405.7336795,processing,0,Sphmag01G123500.1
h36n13,Worker-2395a461-7c7d-41cc-a96d-c3534013c08a,1673626387.2737174,1673626395.8374856,preprocessing,0,Sphmag02G037700.1
h36n13,Worker-0dc23e0a-fc3b-4e99-b5cd-4983c5a78043,1673626390.1445518,1673626396.0175984,preprocessing,0,Sphmag06G030900.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626399.4151177,1673626406.0402522,processing,0,Sphmag05G129200.1
h36n12,Worker-2009e77a-bfb0-46d2-a6da-aa13666eca6f,1673626390.8035612,1673626396.1674848,preprocessing,0,Sphmag01G071800.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626402.4791465,1673626406.3446865,processing,0,Sphmag05G040600.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626401.7316737,1673626406.4459085,processing,0,Sphmag19G051400.1
h36n13,Worker-a4e32748-6f7c-4565-988b-57b3c19ab229,1673626386.7163916,1673626396.5448933,preprocessing,0,Sphmag03G018500.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626403.6706235,1673626406.5406005,processing,0,Sphmag03G006600.1
h36n13,Worker-14589dfc-7e89-4a53-8923-8398e3691ced,1673626387.6846185,1673626396.8348975,preprocessing,0,Sphmag14G086600.1
h36n13,Worker-4832df1e-6c37-4233-861e-4e3a445e4fba,1673626387.8824124,1673626396.841597,preprocessing,0,Sphmag06G040600.1
h36n12,Worker-ae222e26-8023-46b3-b32e-b7d73b80c4be,1673626389.464357,1673626396.8710308,preprocessing,0,Sphmag08G040300.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626401.081098,1673626406.9666204,processing,0,Sphmag08G030000.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626400.8618937,1673626407.521327,processing,0,Sphmag05G113200.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626403.9022324,1673626407.6178446,processing,0,Sphmag16G089500.1
